ds,t,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,seasonal_lower,seasonal_upper,yearly,yearly_lower,yearly_upper,seasonal,yhat
2015-10-15,0.12695652173913044,2.0823443858988764,1.4579765633866975,2.8225582417335504,2.0823443858988764,2.0823443858988764,0.016025159721997972,0.016025159721997972,0.016025159721997972,0.016025159721997972,0.016025159721997972,0.016025159721997972,2.098369545620874
2015-10-16,0.12869565217391304,2.0823226743112975,1.37858243479683,2.786278845284721,2.0823226743112975,2.0823226743112975,0.02497358545353029,0.02497358545353029,0.02497358545353029,0.02497358545353029,0.02497358545353029,0.02497358545353029,2.1072962597648277
2015-10-19,0.13391304347826086,2.0822575395485616,1.4387058237388697,2.9004424961530675,2.0822575395485616,2.0822575395485616,0.0548739572034505,0.0548739572034505,0.0548739572034505,0.0548739572034505,0.0548739572034505,0.0548739572034505,2.137131496752012
2015-10-20,0.1356521739130435,2.082235827960983,1.4172413051296338,2.8485814767499975,2.082235827960983,2.082235827960983,0.06506631562630114,0.06506631562630114,0.06506631562630114,0.06506631562630114,0.06506631562630114,0.06506631562630114,2.147302143587284
2015-10-21,0.1373913043478261,2.0822141163734047,1.47329728731944,2.864874711697818,2.0822141163734047,2.0822141163734047,0.07492759769238451,0.07492759769238451,0.07492759769238451,0.07492759769238451,0.07492759769238451,0.07492759769238451,2.1571417140657894
2015-10-22,0.1391304347826087,2.0821924047858262,1.386343870110165,2.875987235812396,2.0821924047858262,2.0821924047858262,0.08417704082244407,0.08417704082244407,0.08417704082244407,0.08417704082244407,0.08417704082244407,0.08417704082244407,2.1663694456082703
2015-10-23,0.1408695652173913,2.0821706931982473,1.4292311966680962,2.8869197310764747,2.0821706931982473,2.0821706931982473,0.09253444577813645,0.09253444577813645,0.09253444577813645,0.09253444577813645,0.09253444577813645,0.09253444577813645,2.1747051389763836
2015-10-26,0.14608695652173914,2.082105558435512,1.4957909510690777,2.877829433978816,2.082105558435512,2.082105558435512,0.1096183798513692,0.1096183798513692,0.1096183798513692,0.1096183798513692,0.1096183798513692,0.1096183798513692,2.191723938286881
2015-10-27,0.14782608695652175,2.0820838468479335,1.4826312310333192,2.910577395746791,2.0820838468479335,2.0820838468479335,0.11187749714800503,0.11187749714800503,0.11187749714800503,0.11187749714800503,0.11187749714800503,0.11187749714800503,2.1939613439959387
2015-10-28,0.14956521739130435,2.082062135260355,1.4636798045108173,2.843797377251859,2.082062135260355,2.082062135260355,0.11210853271867031,0.11210853271867031,0.11210853271867031,0.11210853271867031,0.11210853271867031,0.11210853271867031,2.194170667979025
2015-10-29,0.15130434782608695,2.082040423672776,1.4778472894850756,2.9228275409411033,2.082040423672776,2.082040423672776,0.11018278700009619,0.11018278700009619,0.11018278700009619,0.11018278700009619,0.11018278700009619,0.11018278700009619,2.1922232106728723
2015-10-30,0.15304347826086956,2.0820187120851976,1.5421550685912817,2.8782094777669256,2.0820187120851976,2.0820187120851976,0.10601604024264005,0.10601604024264005,0.10601604024264005,0.10601604024264005,0.10601604024264005,0.10601604024264005,2.188034752327838
