ds,t,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,seasonal_lower,seasonal_upper,yearly,yearly_lower,yearly_upper,seasonal,yhat
2015-08-03,0.0,1.940130466646991,1.3933629171238449,2.5944172435073893,1.940130466646991,1.940130466646991,0.06476960935234491,0.06476960935234491,0.06476960935234491,0.06476960935234491,0.06476960935234491,0.06476960935234491,2.004900075999336
2015-08-04,0.0017421602787456446,1.9398822367204411,1.4068169133210349,2.6821116979528754,1.9398822367204411,1.9398822367204411,0.06030453939911978,0.06030453939911978,0.06030453939911979,0.06030453939911979,0.06030453939911979,0.06030453939911979,2.000186776119561
2015-08-05,0.003484320557491289,1.9396340067938913,1.4403406898002962,2.650793909881182,1.9396340067938913,1.9396340067938913,0.055958991646396936,0.055958991646396936,0.05595899164639693,0.05595899164639693,0.05595899164639693,0.05595899164639693,1.9955929984402883
2015-08-06,0.005226480836236934,1.9393857768673415,1.3333538951234674,2.651840741526468,1.9393857768673417,1.9393857768673417,0.0515803146425384,0.0515803146425384,0.0515803146425384,0.0515803146425384,0.0515803146425384,0.0515803146425384,1.99096609150988
2015-08-07,0.006968641114982578,1.9391375469407912,1.3698318860958256,2.582580892412273,1.9391375469407912,1.9391375469407912,0.04701828767135725,0.04701828767135725,0.04701828767135725,0.04701828767135725,0.04701828767135725,0.04701828767135725,1.9861558346121484
2015-08-10,0.012195121951219513,1.9383928571611417,1.3537410368398448,2.5240720039814803,1.9383928571611417,1.9383928571611417,0.030899177584022837,0.030899177584022837,0.030899177584022837,0.030899177584022837,0.030899177584022837,0.030899177584022837,1.9692920347451646
2015-08-11,0.013937282229965157,1.938144627234592,1.2818813369432365,2.5207610536964804,1.938144627234592,1.938144627234592,0.02436861490125431,0.02436861490125431,0.02436861490125431,0.02436861490125431,0.02436861490125431,0.02436861490125431,1.9625132421358462
2015-08-12,0.0156794425087108,1.937896397308042,1.3837921117460783,2.573396783608441,1.937896397308042,1.937896397308042,0.01715293156937452,0.01715293156937452,0.01715293156937452,0.01715293156937452,0.01715293156937452,0.01715293156937452,1.9550493288774167
2015-08-13,0.017421602787456445,1.9376481673814918,1.3091114514081033,2.5639330294285663,1.9376481673814916,1.9376481673814916,0.00923697743893496,0.00923697743893496,0.00923697743893496,0.00923697743893496,0.00923697743893496,0.00923697743893496,1.9468851448204267
2015-08-14,0.01916376306620209,1.937399937454942,1.3324307305399945,2.547548978365157,1.937399937454942,1.937399937454942,6.418300404750256e-4,6.418300404750256e-4,6.418300404750256e-4,6.418300404750256e-4,6.418300404750256e-4,6.418300404750256e-4,1.9380417674954171
2015-08-17,0.024390243902439025,1.9366552476752925,1.2626933352156338,2.5200319069034025,1.9366552476752925,1.9366552476752925,-0.02844960220051889,-0.02844960220051889,-0.02844960220051889,-0.02844960220051889,-0.02844960220051889,-0.02844960220051889,1.9082056454747736
2015-08-18,0.02613240418118467,1.9364070177487427,1.323298923687479,2.5121889882209008,1.9364070177487427,1.9364070177487427,-0.038813231938261604,-0.038813231938261604,-0.038813231938261604,-0.038813231938261604,-0.038813231938261604,-0.038813231938261604,1.897593785810481
2015-08-19,0.027874564459930314,1.9361587878221926,1.2515415081904446,2.519131731450265,1.9361587878221926,1.9361587878221926,-0.04921228685552121,-0.04921228685552121,-0.04921228685552121,-0.04921228685552121,-0.04921228685552121,-0.04921228685552121,1.8869465009666715
2015-08-20,0.029616724738675958,1.9359105578956426,1.2289786369571707,2.5079570817601766,1.9359105578956426,1.9359105578956426,-0.05942914316583964,-0.05942914316583964,-0.05942914316583964,-0.05942914316583964,-0.05942914316583964,-0.05942914316583964,1.876481414729803
2015-08-21,0.0313588850174216,1.9356623279630867,1.2475930406473412,2.4914087508245912,1.9356623279630867,1.9356623279630867,-0.06922831277745858,-0.06922831277745858,-0.06922831277745858,-0.06922831277745858,-0.06922831277745858,-0.06922831277745858,1.866434015185628
2015-08-24,0.036585365853658534,1.9349176381654187,1.2030872426015453,2.4749106757371364,1.9349176381654187,1.9349176381654187,-0.09364742844708127,-0.09364742844708127,-0.09364742844708127,-0.09364742844708127,-0.09364742844708127,-0.09364742844708127,1.8412702097183375
2015-08-25,0.03832752613240418,1.9346694082328626,1.1697660381208996,2.463616663337084,1.9346694082328626,1.9346694082328626,-0.09931943730847931,-0.09931943730847931,-0.09931943730847931,-0.09931943730847931,-0.09931943730847931,-0.09931943730847931,1.8353499709243832
2015-08-26,0.04006968641114982,1.9344211783003067,1.1983073266225561,2.4833556640203267,1.9344211783003067,1.9344211783003067,-0.1033898835318132,-0.1033898835318132,-0.1033898835318132,-0.1033898835318132,-0.1033898835318132,-0.1033898835318132,1.8310312947684935
2015-08-27,0.041811846689895474,1.9341729483677506,1.166341989585802,2.473902803432327,1.9341729483677503,1.9341729483677503,-0.10567674014944994,-0.10567674014944994,-0.10567674014944994,-0.10567674014944994,-0.10567674014944994,-0.10567674014944994,1.8284962082183007
2015-08-28,0.04355400696864112,1.9339247184351949,1.2228964543454317,2.4551717435962477,1.9339247184351946,1.9339247184351946,-0.1060340586320398,-0.1060340586320398,-0.1060340586320398,-0.1060340586320398,-0.1060340586320398,-0.1060340586320398,1.827890659803155
2015-08-31,0.04878048780487805,1.933180028637527,1.2002754032023417,2.519284707612373,1.933180028637527,1.933180028637527,-0.09473666777130137,-0.09473666777130137,-0.09473666777130137,-0.09473666777130137,-0.09473666777130137,-0.09473666777130137,1.8384433608662256
