ds,y
2016-04-21,3.4657359027997265
2016-04-22,3.295836866004329
2016-04-25,3.6109179126442243
2016-04-26,3.5263605246161616
2016-04-27,4.30406509320417
2016-04-28,4.007333185232471
2016-04-29,3.6888794541139363
2016-05-02,3.9512437185814275
2016-05-03,4.3694478524670215
2016-05-04,3.7612001156935624
2016-05-05,4.110873864173311
2016-05-06,3.4339872044851463
2016-05-09,4.143134726391533
2016-05-10,4.04305126783455
2016-05-11,4.3694478524670215
2016-05-12,3.9512437185814275
2016-05-13,4.060443010546419
2016-05-14,0.0
2016-05-16,4.110873864173311
2016-05-17,3.4339872044851463
2016-05-18,4.276666119016055
2016-05-19,3.7376696182833684
2016-05-20,3.6888794541139363
2016-05-23,3.9512437185814275
2016-05-24,3.784189633918261
2016-05-25,4.143134726391533
