ds,t,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,seasonal_lower,seasonal_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,seasonal,yhat
2017-04-22,1.09347442680776,5.828586822325131,2.827808988059181,4.3790011958244754,5.828466208578921,5.828697717901845,-2.219209000511427,-2.219209000511427,-3.296713173267084,-3.296713173267084,-3.296713173267084,1.0775041727556567,1.0775041727556567,1.0775041727556567,-2.219209000511427,3.609377821813704
2017-04-23,1.0952380952380953,5.839070046805851,6.475471763699194,8.082570472197736,5.838946271930323,5.839185360395147,1.4152685817751525,1.4152685817751525,0.3309903892005484,0.3309903892005484,0.3309903892005484,1.0842781925746041,1.0842781925746041,1.0842781925746041,1.4152685817751525,7.254338628581004
2017-04-24,1.0970017636684304,5.8495532712865685,6.854086441611397,8.454745948605433,5.849426335281722,5.849672677639871,1.776487355220878,1.776487355220878,0.6831527081941405,0.6831527081941405,0.6831527081941405,1.093334647026738,1.093334647026738,1.093334647026738,1.7764873552208784,7.6260406265074465
2017-04-25,1.0987654320987654,5.860036495767287,6.7854223893541,8.312525327498403,5.859906469585024,5.860158744212536,1.6938683040908715,1.6938683040908715,0.589522123860524,0.589522123860524,0.589522123860524,1.104346180230347,1.104346180230347,1.104346180230347,1.6938683040908709,7.553904799858158
2017-04-26,1.1005291005291005,5.870519720248004,6.785217998815701,8.343831598230093,5.870384474461441,5.870644677131255,1.7043965266082095,1.7043965266082095,0.5874350215075582,0.5874350215075582,0.5874350215075582,1.1169615051006516,1.1169615051006516,1.1169615051006516,1.70439652660821,7.574916246856214
2017-04-27,1.1022927689594357,5.881002944728724,6.893702349892767,8.446351651116162,5.880865270819854,5.881132819901883,1.797169940769961,1.797169940769961,0.6663531873130754,0.6663531873130754,0.6663531873130754,1.1308167534568858,1.1308167534568858,1.1308167534568858,1.7971699407699613,7.678172885498686
2017-04-28,1.1040564373897708,5.891486169209442,6.663670656595838,8.25187434950667,5.89134520941205,5.8916189044693255,1.584805816548022,1.584805816548022,0.4392597431948394,0.4392597431948394,0.4392597431948394,1.1455460733531826,1.1455460733531826,1.1455460733531826,1.5848058165480219,7.476291985757463
2017-04-29,1.1058201058201058,5.90196939369016,3.00510820515064,4.540854883687043,5.901822711859278,5.902106916571679,-2.135921955070734,-2.135921955070734,-3.296713173266958,-3.296713173266958,-3.296713173266958,1.160791218196224,1.160791218196224,1.160791218196224,-2.1359219550707342,3.7660474386194256
2017-04-30,1.1075837742504409,5.912452618170877,6.672181318433361,8.214189256173398,5.912302948115665,5.912593587176524,1.50720030953631,1.50720030953631,0.3309903892050805,0.3309903892050805,0.3309903892050805,1.1762099203312295,1.1762099203312295,1.1762099203312295,1.50720030953631,7.419652927707187
2017-05-01,1.1093474426807761,5.922935842651597,7.063402472005366,8.582157105763462,5.92278138922777,5.923079715251706,1.87463560223308,1.87463560223308,0.683152708195583,0.683152708195583,0.683152708195583,1.1914828940374969,1.1914828940374969,1.1914828940374969,1.87463560223308,7.797571444884677
2017-05-02,1.1111111111111112,5.933419067132315,6.95772688891498,8.518450325400153,5.933259134601643,5.93356949173859,1.7958414913416265,1.7958414913416265,0.5895221238650454,0.5895221238650454,0.5895221238650454,1.2063193674765809,1.2063193674765809,1.2063193674765809,1.7958414913416263,7.729260558473941
2017-05-03,1.1128747795414462,5.943902291613032,6.968130467983028,8.469409210712858,5.943736764932034,5.944056633414702,1.8078961197432548,1.8078961197432548,0.5874350215099338,0.5874350215099338,0.5874350215099338,1.2204610982333208,1.2204610982333208,1.2204610982333208,1.8078961197432546,7.751798411356287
2017-05-04,1.1146384479717812,5.95438551609375,7.048807478545427,8.618368174974144,5.954216459783172,5.954544505050226,1.9000380682167028,1.9000380682167028,0.6663531873119706,0.6663531873119706,0.6663531873119706,1.233684880904732,1.233684880904732,1.233684880904732,1.9000380682167026,7.854423584310453
2017-05-05,1.1164021164021165,5.9648687405744685,6.899608378143884,8.438338400867472,5.9646940414931935,5.965030385748096,1.6850633492023654,1.6850633492023654,0.4392597431934465,0.4392597431934465,0.4392597431934465,1.2458036060089188,1.2458036060089188,1.2458036060089188,1.6850633492023652,7.649932089776834
2017-05-06,1.1181657848324515,5.975351965055188,3.194402698404983,4.750397627952831,5.975173154610161,5.97551671009778,-2.040047197502461,-2.040047197502461,-3.2967131732671073,-3.2967131732671073,-3.2967131732671073,1.2566659757646463,1.2566659757646463,1.2566659757646463,-2.040047197502461,3.9353047675527266
2017-05-07,1.1199294532627866,5.985835189535905,6.821166466359363,8.311646452893484,5.985652322638792,5.986003943774461,1.5971454118628865,1.5971454118628865,0.3309903891975367,0.3309903891975367,0.3309903891975367,1.2661550226653497,1.2661550226653497,1.2661550226653497,1.5971454118628865,7.582980601398791
2017-05-08,1.1216931216931216,5.996318414016623,7.2126746911799735,8.700831405393874,5.996126408009003,5.996491474343781,1.9573383182909887,1.9573383182909887,0.6831527081914065,0.6831527081914065,0.6831527081914065,1.2741856100995825,1.2741856100995825,1.2741856100995825,1.9573383182909891,7.953656732307612
2017-05-09,1.123456790123457,6.0068016384973415,7.114924280634616,8.62377060587048,6.006609138049054,6.00698064703767,1.870223243556703,1.870223243556703,0.5895221238579967,0.5895221238579967,0.5895221238579967,1.2807011196987061,1.2807011196987061,1.2807011196987061,1.870223243556703,7.8770248820540445
2017-05-10,1.125220458553792,6.017284862978061,7.09872269771416,8.635822837198178,6.017085737689178,6.0174661341317,1.873104568528213,1.873104568528213,0.5874350215100842,0.5874350215100842,0.5874350215100842,1.2856695470181285,1.2856695470181285,1.2856695470181285,1.8731045685282126,7.890389431506273
2017-05-11,1.126984126984127,6.027768087458778,7.187324030368366,8.742231090680022,6.027562975314358,6.027952065055605,1.9554324226106474,1.9554324226106474,0.6663531873106457,0.6663531873106457,0.6663531873106457,1.2890792353000018,1.2890792353000018,1.2890792353000018,1.9554324226106474,7.983200510069425
2017-05-12,1.128747795414462,6.038251311939496,7.002127766374088,8.622289640484011,6.038041337431114,6.038439383473961,1.7301942196196023,1.7301942196196023,0.43925974319205413,0.43925974319205413,0.43925974319205413,1.2909344764275483,1.2909344764275483,1.2909344764275483,1.7301942196196025,7.768445531559099
2017-05-13,1.1305114638447973,6.0487345364202145,3.2296071046184545,4.843359897547413,6.048517806623836,6.048927800823462,-2.0054619741973614,-2.0054619741973614,-3.296713173267257,-3.296713173267257,-3.296713173267257,1.2912511990698952,1.2912511990698952,1.2912511990698952,-2.005461974197362,4.043272562222853
2017-05-14,1.1322751322751323,6.059217760900934,6.954683382335433,8.411219080154565,6.058997122138308,6.059413165143104,1.6210433362042078,1.6210433362042078,0.3309903891963639,0.3309903891963639,0.3309903891963639,1.2900529470078441,1.2900529470078441,1.2900529470078441,1.621043336204208,7.6802610971051415
2017-05-15,1.1340388007054674,6.069700985381651,7.315134257392935,8.873338436881653,6.069476499674893,6.069898020986392,1.970520034753698,1.970520034753698,0.6831527081923989,0.6831527081923989,0.6831527081923989,1.287367326561299,1.287367326561299,1.287367326561299,1.970520034753698,8.040221020135348
2017-05-16,1.1358024691358024,6.080184209862369,7.1308168617396746,8.797506043768614,6.079956027516002,6.08038456488204,1.8727451958269032,1.8727451958269032,0.5895221238625181,0.5895221238625181,0.5895221238625181,1.2832230719643851,1.2832230719643851,1.2832230719643851,1.8727451958269032,7.9529294056892725
2017-05-17,1.1375661375661377,6.0906674343430875,7.19820067050875,8.712601391355692,6.090435431348224,6.0908708509720535,1.865082864196939,1.865082864196939,0.5874350215055735,0.5874350215055735,0.5874350215055735,1.2776478426913658,1.2776478426913658,1.2776478426913658,1.8650828641969392,7.955750298540027
2017-05-18,1.1393298059964727,6.101150658823807,7.3088030394049515,8.767647152890016,6.1009157633316695,6.101357328662433,1.937020015812846,1.937020015812846,0.6663531873093209,0.6663531873093209,0.6663531873093209,1.2706668285035254,1.2706668285035254,1.2706668285035254,1.9370200158128463,8.038170674636653
2017-05-19,1.1410934744268078,6.111633883304524,7.034712545928811,8.62638641447663,6.111394145430527,6.11184733187459,1.7015619410207021,1.7015619410207021,0.4392597431876932,0.4392597431876932,0.4392597431876932,1.262302197833009,1.262302197833009,1.262302197833009,1.7015619410207021,7.813195824325226
2017-05-20,1.1428571428571428,6.122117107785242,3.288164197234761,4.870476722938292,6.121872437439622,6.1223352594865705,-2.0441397887148924,-2.0441397887148924,-3.2967131732670105,-3.2967131732670105,-3.2967131732670105,1.252573384552118,1.252573384552118,1.252573384552118,-2.0441397887148924,4.077977319070349
2017-05-21,1.144620811287478,6.132600332265961,6.918163956467,8.51816544812723,6.132352487428743,6.132823519635039,1.572488557894278,1.572488557894278,0.33099038919771034,0.33099038919771034,0.33099038919771034,1.2414981686965678,1.2414981686965678,1.2414981686965678,1.5724885578942782,7.705088890160239
2017-05-22,1.146384479717813,6.143083556746679,7.358144656264631,8.823501992361512,6.142832178697805,6.14331159535333,1.9122471779498753,1.9122471779498753,0.6831527081938416,0.6831527081938416,0.6831527081938416,1.2290944697560333,1.2290944697560333,1.2290944697560333,1.9122471779498749,8.055330734696554
2017-05-23,1.1481481481481481,6.153566781227397,7.204571790028631,8.694887583644118,6.1533110365790185,6.15379781356696,1.8049048619066523,1.8049048619066523,0.5895221238600992,0.5895221238600992,0.5895221238600992,1.2153827380465534,1.2153827380465534,1.2153827380465534,1.8049048619066526,7.958471643134049
2017-05-24,1.1499118165784832,6.164050005708115,7.2094399440397865,8.727514458426612,6.163787363638022,6.164285667000158,1.7878238231312558,1.7878238231312558,0.5874350215126105,0.5874350215126105,0.5874350215126105,1.2003888016186455,1.2003888016186455,1.2003888016186455,1.787823823131256,7.951873828839371
2017-05-25,1.1516754850088184,6.174533230188834,7.212444568705238,8.732558002226774,6.174266559690549,6.174770475793626,1.850500191430455,1.850500191430455,0.666353187313685,0.666353187313685,0.666353187313685,1.18414700411677,1.18414700411677,1.18414700411677,1.850500191430455,8.02503342161929
2017-05-26,1.1534391534391535,6.185016454669552,7.003815985382746,8.58382116687235,6.184744197428212,6.185258875585431,1.6059631969667476,1.6059631969667476,0.43925974319496414,0.43925974319496414,0.43925974319496414,1.1667034537717835,1.1667034537717835,1.1667034537717835,1.6059631969667476,7.7909796516363
2017-05-27,1.1552028218694885,6.19549967915027,3.3006421297009356,4.847015584873187,6.195220286930171,6.19574532267295,-2.1485939774826135,-2.1485939774826135,-3.2967131732671593,-3.2967131732671593,-3.2967131732671593,1.148119195784546,1.148119195784546,1.148119195784546,-2.148593977482613,4.046905701667657
2017-05-28,1.1569664902998236,6.205982903630988,6.878509909648294,8.453520559007334,6.205697597891165,6.206231704939214,1.4594635092321895,1.4594635092321895,0.3309903891990571,0.3309903891990571,0.3309903891990571,1.1284731200331324,1.1284731200331324,1.1284731200331324,1.4594635092321895,7.665446412863178
2017-05-29,1.1587301587301588,6.216466128111707,7.235219131745992,8.835126371363128,6.216175815915923,6.21672029963625,1.7910171314728278,1.7910171314728278,0.6831527081952842,0.6831527081952842,0.6831527081952842,1.1078644232775436,1.1078644232775436,1.1078644232775436,1.7910171314728278,8.007483259584534
2017-05-30,1.1604938271604939,6.226949352592425,7.105414931880504,8.632227059043071,6.226655724588913,6.227211088317688,1.675936583465445,1.675936583465445,0.5895221238646204,0.5895221238646204,0.5895221238646204,1.0864144596008245,1.0864144596008245,1.0864144596008245,1.675936583465445,7.90288593605787
